,loan_amnt,amt_difference,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs_cat,inq_last_6mths_cat,open_acc,pub_rec,pub_rec_cat,acc_ratio,initial_list_status,loan_status,target
207659,18000.0,eq,36,615.99,B,10.0,MORTGAGE,52151.0,Not Verified,credit_card,25.93,no,yes,9.0,0.0,no,0.36,f,Fully Paid,0
207661,10000.0,less,36,332.72,B,10.0,RENT,65000.0,Not Verified,credit_card,18.37,no,no,11.0,0.0,no,0.733333333333,f,Charged Off,1
207662,6000.0,eq,36,214.73,C,10.0,MORTGAGE,63000.0,Not Verified,debt_consolidation,4.13,no,yes,4.0,0.0,no,0.117647058824,f,Fully Paid,0
207663,10450.0,eq,36,363.85,C,3.0,RENT,31512.0,Not Verified,debt_consolidation,20.6,no,yes,8.0,0.0,no,0.5,f,Charged Off,1
207666,11500.0,eq,36,394.89,C,1.0,MORTGAGE,66800.0,Verified,debt_consolidation,31.91,no,yes,18.0,0.0,no,0.692307692308,f,Fully Paid,0
207667,4800.0,less,36,150.2,A,1.0,RENT,76000.0,Verified,debt_consolidation,13.74,no,no,6.0,0.0,no,0.206896551724,f,Fully Paid,0
207668,6400.0,eq,36,212.94,B,1.0,RENT,57500.0,Source Verified,wedding,18.99,yes,yes,5.0,0.0,no,0.166666666667,f,Fully Paid,0
207669,16475.0,eq,36,515.51,A,7.0,RENT,42000.0,Verified,other,30.02,no,no,4.0,0.0,no,0.307692307692,f,Fully Paid,0
207670,35000.0,eq,60,946.87,E,6.0,MORTGAGE,94000.0,Verified,debt_consolidation,13.52,yes,yes,13.0,0.0,no,0.541666666667,f,Charged Off,1
207671,12000.0,less,36,381.04,A,10.0,MORTGAGE,75000.0,Verified,credit_card,16.8,no,no,11.0,0.0,no,0.5,f,Fully Paid,0
207672,25000.0,eq,36,843.68,B,2.0,RENT,76500.0,Not Verified,debt_consolidation,22.91,no,no,9.0,0.0,no,0.409090909091,f,Fully Paid,0
207673,6625.0,eq,36,214.27,B,5.0,RENT,35000.0,Not Verified,credit_card,20.84,no,no,7.0,0.0,no,0.583333333333,f,Fully Paid,0
207674,26500.0,less,36,881.7,B,4.0,MORTGAGE,67494.0,Verified,debt_consolidation,8.7,no,yes,7.0,0.0,no,0.35,f,Fully Paid,0
207675,35000.0,eq,36,1278.55,D,7.0,MORTGAGE,125000.0,Verified,debt_consolidation,12.9,no,yes,10.0,0.0,no,0.384615384615,f,Fully Paid,0
207676,19000.0,eq,36,632.17,B,2.0,RENT,48000.0,Source Verified,debt_consolidation,22.3,no,no,8.0,0.0,no,0.421052631579,f,Fully Paid,0
207677,10000.0,eq,60,233.15,B,3.0,MORTGAGE,50000.0,Verified,debt_consolidation,19.56,no,no,15.0,0.0,no,0.576923076923,f,Fully Paid,0
207678,24000.0,less,60,655.92,E,9.0,MORTGAGE,115000.0,Verified,debt_consolidation,24.95,yes,no,12.0,0.0,no,0.48,f,Charged Off,1
207679,18000.0,less,36,607.45,B,1.0,MORTGAGE,45000.0,Verified,wedding,11.67,no,yes,8.0,0.0,no,0.5,f,Fully Paid,0
207680,18450.0,eq,60,432.47,C,4.0,RENT,60000.0,Source Verified,credit_card,5.42,no,no,7.0,0.0,no,0.538461538462,f,Fully Paid,0
207681,18750.0,eq,36,643.84,C,3.0,MORTGAGE,71400.0,Source Verified,debt_consolidation,15.9,yes,no,6.0,0.0,no,0.352941176471,f,Fully Paid,0
207682,9600.0,eq,36,294.76,A,3.0,RENT,52000.0,Not Verified,debt_consolidation,3.82,no,yes,7.0,0.0,no,0.538461538462,f,Fully Paid,0
207683,5500.0,eq,36,194.16,C,1.0,MORTGAGE,39002.0,Source Verified,debt_consolidation,7.26,yes,yes,6.0,0.0,no,0.153846153846,f,Charged Off,1
207684,7000.0,less,36,239.55,B,6.0,RENT,25000.0,Verified,debt_consolidation,28.61,no,no,10.0,0.0,no,0.909090909091,f,Fully Paid,0
207685,10625.0,eq,36,369.94,C,1.0,RENT,42000.0,Not Verified,debt_consolidation,28.6,no,yes,9.0,0.0,no,0.6,f,Fully Paid,0
207686,10000.0,eq,36,365.3,D,10.0,OWN,45000.0,Not Verified,debt_consolidation,13.47,no,yes,7.0,0.0,no,0.4375,f,Fully Paid,0
207687,11500.0,eq,36,393.55,B,10.0,RENT,35277.0,Not Verified,other,9.22,no,yes,5.0,0.0,no,0.384615384615,f,Charged Off,1
207689,8000.0,eq,36,258.74,B,8.0,MORTGAGE,93000.0,Verified,other,16.65,no,no,8.0,0.0,no,0.347826086957,f,Fully Paid,0
207690,22000.0,eq,36,765.99,C,10.0,RENT,55000.0,Verified,debt_consolidation,23.4,no,yes,15.0,0.0,no,0.416666666667,f,Charged Off,1
207691,20000.0,eq,60,557.74,E,10.0,MORTGAGE,68000.0,Verified,home_improvement,15.11,yes,no,8.0,0.0,no,0.4,f,Fully Paid,0
207692,1200.0,eq,36,42.08,C,10.0,RENT,46000.0,Not Verified,debt_consolidation,9.99,no,yes,10.0,0.0,no,0.833333333333,f,Fully Paid,0
207693,12000.0,less,36,399.26,B,5.0,MORTGAGE,62000.0,Verified,debt_consolidation,24.23,no,no,14.0,0.0,no,0.358974358974,f,Charged Off,1
207694,5700.0,less,36,184.36,B,5.0,RENT,26000.0,Not Verified,debt_consolidation,25.48,no,no,6.0,0.0,no,0.75,f,Fully Paid,0
207695,9750.0,eq,36,319.85,B,1.0,RENT,30000.0,Source Verified,debt_consolidation,4.76,no,yes,11.0,0.0,no,0.5,f,Fully Paid,0
207696,9200.0,eq,36,297.55,B,10.0,MORTGAGE,59000.0,Not Verified,debt_consolidation,28.7,no,no,15.0,0.0,no,0.5,f,Fully Paid,0
207697,1400.0,eq,36,42.61,A,6.0,MORTGAGE,60000.0,Not Verified,credit_card,9.16,no,no,12.0,0.0,no,0.571428571429,f,Fully Paid,0
207698,12000.0,less,36,399.26,B,3.0,OWN,50000.0,Verified,major_purchase,31.34,no,yes,21.0,0.0,no,0.636363636364,f,Fully Paid,0
207699,10100.0,eq,36,345.64,B,1.0,RENT,30000.0,Not Verified,car,26.56,no,yes,7.0,0.0,no,0.583333333333,f,Fully Paid,0
207700,7200.0,eq,36,246.4,B,5.0,RENT,95000.0,Not Verified,credit_card,19.77,no,yes,9.0,0.0,no,0.473684210526,f,Fully Paid,0
207701,24000.0,eq,36,835.62,C,5.0,RENT,89400.0,Not Verified,other,0.81,no,yes,8.0,1.0,yes,0.444444444444,f,Fully Paid,0
207702,8400.0,less,36,255.66,A,10.0,RENT,75000.0,Not Verified,debt_consolidation,27.06,no,no,10.0,0.0,no,0.5,f,Fully Paid,0
207703,5500.0,eq,36,167.4,A,10.0,OWN,26000.0,Not Verified,credit_card,19.94,no,no,8.0,0.0,no,0.571428571429,f,Fully Paid,0
207704,7200.0,less,36,232.87,B,5.0,OWN,75000.0,Not Verified,home_improvement,26.78,no,no,10.0,0.0,no,0.526315789474,f,Fully Paid,0
207706,9925.0,eq,36,321.0,B,1.0,MORTGAGE,40000.0,Not Verified,debt_consolidation,17.28,yes,yes,4.0,0.0,no,0.148148148148,f,Fully Paid,0
207707,18825.0,eq,36,635.29,B,6.0,RENT,48000.0,Not Verified,debt_consolidation,27.5,no,yes,13.0,0.0,no,0.619047619048,f,Fully Paid,0
207708,21000.0,eq,36,721.11,C,4.0,MORTGAGE,200000.0,Verified,house,2.42,yes,no,9.0,0.0,no,0.5625,f,Fully Paid,0
207709,5000.0,eq,36,156.46,A,1.0,MORTGAGE,60000.0,Source Verified,small_business,3.26,no,no,7.0,0.0,no,0.7,f,Fully Paid,0
207710,2125.0,eq,36,77.35,D,3.0,OWN,25000.0,Not Verified,debt_consolidation,27.36,no,no,6.0,0.0,no,1.0,f,Charged Off,1
207711,16425.0,eq,60,444.36,E,9.0,MORTGAGE,50000.0,Verified,debt_consolidation,32.53,no,no,27.0,0.0,no,0.586956521739,f,Fully Paid,0
207712,15000.0,eq,36,540.56,D,10.0,MORTGAGE,57000.0,Source Verified,debt_consolidation,11.55,no,no,16.0,0.0,no,0.695652173913,f,Fully Paid,0
207714,7200.0,less,36,232.87,B,10.0,MORTGAGE,70056.0,Not Verified,credit_card,2.96,no,no,10.0,0.0,no,0.357142857143,f,Fully Paid,0
207715,12000.0,eq,36,368.45,A,7.0,RENT,56000.0,Not Verified,debt_consolidation,2.08,no,yes,10.0,0.0,no,0.434782608696,f,Fully Paid,0
207716,1200.0,eq,36,39.93,B,6.0,RENT,60000.0,Verified,vacation,12.62,no,no,5.0,0.0,no,0.833333333333,f,Fully Paid,0
207717,18000.0,less,60,501.97,E,9.0,RENT,62507.0,Verified,other,10.33,no,no,5.0,1.0,yes,0.192307692308,f,Fully Paid,0
207718,10000.0,eq,36,343.39,C,3.0,RENT,135000.0,Source Verified,credit_card,23.2,no,yes,17.0,0.0,no,0.62962962963,f,Fully Paid,0
207719,5000.0,eq,60,117.2,C,4.0,MORTGAGE,67000.0,Verified,car,16.12,no,yes,13.0,0.0,no,0.393939393939,f,Fully Paid,0
207720,13200.0,eq,36,445.46,B,6.0,MORTGAGE,67392.0,Not Verified,debt_consolidation,11.84,yes,no,7.0,0.0,no,0.411764705882,f,Fully Paid,0
207722,6000.0,eq,36,216.23,D,8.0,MORTGAGE,41600.0,Not Verified,debt_consolidation,15.92,no,yes,5.0,0.0,no,0.416666666667,f,Fully Paid,0
207723,11400.0,eq,36,396.92,C,6.0,MORTGAGE,38184.0,Verified,debt_consolidation,21.53,no,no,11.0,0.0,no,0.458333333333,f,Fully Paid,0
207724,24000.0,less,60,649.29,E,10.0,MORTGAGE,138000.0,Verified,debt_consolidation,22.58,yes,yes,20.0,0.0,no,0.487804878049,f,Charged Off,1
207725,16825.0,less,60,464.5,E,4.0,MORTGAGE,45240.0,Verified,debt_consolidation,34.8,no,no,12.0,0.0,no,0.428571428571,f,Default,0
207726,35000.0,less,36,1309.49,E,10.0,RENT,120000.0,Verified,debt_consolidation,21.08,no,no,11.0,0.0,no,0.611111111111,f,Fully Paid,0
207727,7800.0,eq,36,267.84,C,1.0,RENT,75000.0,Not Verified,debt_consolidation,10.35,no,no,5.0,0.0,no,0.277777777778,f,Fully Paid,0
207728,25000.0,eq,36,831.8,B,6.0,MORTGAGE,80000.0,Verified,debt_consolidation,10.93,no,yes,9.0,0.0,no,0.290322580645,f,Fully Paid,0
207729,15000.0,less,36,525.88,C,5.0,RENT,48744.0,Not Verified,credit_card,25.32,no,yes,18.0,0.0,no,0.782608695652,f,Fully Paid,0
207730,9000.0,eq,36,281.62,A,10.0,MORTGAGE,55000.0,Not Verified,debt_consolidation,16.32,no,yes,15.0,0.0,no,0.6,f,Fully Paid,0
207731,11900.0,eq,36,401.59,B,10.0,OWN,82000.0,Not Verified,debt_consolidation,7.32,no,yes,8.0,0.0,no,0.444444444444,f,Fully Paid,0
207732,20000.0,eq,36,674.94,B,3.0,RENT,77000.0,Not Verified,debt_consolidation,21.54,no,yes,20.0,0.0,no,0.4,f,Fully Paid,0
207733,7925.0,eq,36,272.13,C,7.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,4.24,no,no,3.0,0.0,no,0.6,f,Charged Off,1
207734,7100.0,eq,36,222.17,A,7.0,MORTGAGE,45000.0,Source Verified,debt_consolidation,23.68,yes,no,10.0,1.0,yes,0.454545454545,f,Fully Paid,0
207735,11000.0,less,36,365.99,B,1.0,RENT,34000.0,Verified,credit_card,11.86,no,no,8.0,0.0,no,0.727272727273,f,Fully Paid,0
207736,8125.0,eq,36,266.55,B,10.0,MORTGAGE,32000.0,Not Verified,credit_card,20.93,no,no,5.0,0.0,no,0.357142857143,f,Fully Paid,0
207737,6000.0,eq,36,206.03,C,1.0,MORTGAGE,100000.0,Verified,credit_card,6.71,yes,no,10.0,0.0,no,0.294117647059,f,Fully Paid,0
207738,25000.0,less,60,582.88,B,10.0,MORTGAGE,75000.0,Verified,debt_consolidation,26.59,no,no,6.0,0.0,no,0.166666666667,f,Charged Off,1
207739,18000.0,less,36,571.56,A,10.0,MORTGAGE,210000.0,Verified,debt_consolidation,8.89,no,yes,8.0,0.0,no,0.380952380952,f,Fully Paid,0
207741,8500.0,eq,36,258.71,A,1.0,RENT,75000.0,Source Verified,credit_card,15.28,no,no,8.0,0.0,no,0.4,f,Fully Paid,0
207742,6000.0,eq,36,216.23,D,3.0,RENT,60000.0,Source Verified,credit_card,20.66,no,no,8.0,0.0,no,0.4,f,Fully Paid,0
207743,7200.0,eq,36,236.2,B,5.0,MORTGAGE,100000.0,Not Verified,debt_consolidation,17.4,no,no,9.0,0.0,no,0.3,f,Fully Paid,0
207744,2000.0,eq,36,67.5,B,3.0,MORTGAGE,65000.0,Not Verified,medical,32.64,no,yes,6.0,0.0,no,0.4,f,Fully Paid,0
207745,12125.0,eq,36,422.17,C,10.0,RENT,38000.0,Not Verified,debt_consolidation,28.42,no,yes,14.0,0.0,no,0.368421052632,f,Charged Off,1
207746,12600.0,eq,36,425.22,B,10.0,MORTGAGE,67000.0,Source Verified,credit_card,26.39,no,yes,18.0,0.0,no,0.382978723404,f,Charged Off,1
207747,22950.0,eq,36,799.06,C,10.0,MORTGAGE,80000.0,Verified,credit_card,20.15,no,yes,11.0,0.0,no,0.261904761905,f,Fully Paid,0
207748,12000.0,eq,36,399.26,B,5.0,RENT,72000.0,Not Verified,debt_consolidation,17.45,no,no,19.0,0.0,no,0.542857142857,f,Fully Paid,0
207749,33950.0,eq,60,908.75,E,1.0,RENT,85000.0,Verified,small_business,19.44,no,yes,12.0,0.0,no,0.705882352941,f,Fully Paid,0
207750,12000.0,less,36,410.66,B,5.0,RENT,62390.0,Source Verified,debt_consolidation,9.4,no,no,9.0,0.0,no,0.692307692308,f,Fully Paid,0
207751,20050.0,eq,60,564.65,F,2.0,MORTGAGE,83600.0,Verified,debt_consolidation,25.85,no,no,11.0,0.0,no,0.186440677966,f,Fully Paid,0
207752,4000.0,eq,36,136.89,B,4.0,RENT,15000.0,Verified,credit_card,25.44,no,no,16.0,0.0,no,0.842105263158,f,Fully Paid,0
207753,6000.0,eq,36,205.33,B,1.0,MORTGAGE,37000.0,Source Verified,debt_consolidation,0.81,yes,no,5.0,0.0,no,0.333333333333,f,Charged Off,1
207754,15850.0,less,36,567.23,C,7.0,RENT,40000.0,Verified,debt_consolidation,26.91,no,yes,8.0,0.0,no,0.380952380952,f,Fully Paid,0
207755,19200.0,eq,60,469.88,C,4.0,MORTGAGE,66400.0,Verified,debt_consolidation,18.51,no,yes,9.0,0.0,no,0.473684210526,f,Charged Off,1
207756,4000.0,eq,36,129.37,B,10.0,MORTGAGE,55000.0,Verified,credit_card,11.53,no,yes,14.0,0.0,no,0.777777777778,f,Fully Paid,0
207757,2000.0,eq,36,60.88,A,10.0,MORTGAGE,57000.0,Not Verified,car,2.88,no,no,15.0,0.0,no,0.6,f,Fully Paid,0
207759,22750.0,less,60,496.23,B,5.0,MORTGAGE,60000.0,Verified,debt_consolidation,29.19,no,no,10.0,0.0,no,0.2,f,Fully Paid,0
207760,28000.0,eq,60,597.13,B,1.0,MORTGAGE,150000.0,Source Verified,home_improvement,12.6,no,no,14.0,0.0,no,0.378378378378,f,Fully Paid,0
207761,3500.0,eq,36,118.12,B,1.0,RENT,38000.0,Source Verified,debt_consolidation,15.79,yes,yes,8.0,0.0,no,1.0,f,Charged Off,1
207763,20000.0,eq,60,567.04,F,6.0,OWN,50000.0,Source Verified,debt_consolidation,23.64,no,yes,11.0,0.0,no,0.785714285714,f,Fully Paid,0
207764,6000.0,eq,36,182.62,A,7.0,OWN,52000.0,Not Verified,debt_consolidation,18.0,no,yes,13.0,0.0,no,0.619047619048,f,Fully Paid,0
207765,7200.0,eq,36,239.56,B,2.0,RENT,45000.0,Source Verified,debt_consolidation,16.58,no,yes,9.0,0.0,no,0.272727272727,f,Fully Paid,0
207766,15000.0,less,36,515.08,C,9.0,MORTGAGE,100000.0,Not Verified,debt_consolidation,28.31,no,no,11.0,0.0,no,0.44,f,Charged Off,1
207767,16000.0,eq,36,539.96,B,4.0,RENT,69000.0,Source Verified,debt_consolidation,21.4,no,yes,7.0,0.0,no,0.7,f,Fully Paid,0
207768,6000.0,eq,36,208.91,C,2.0,MORTGAGE,23000.0,Not Verified,debt_consolidation,10.85,yes,no,8.0,0.0,no,0.615384615385,f,Fully Paid,0
207769,3000.0,eq,36,104.46,C,6.0,MORTGAGE,45000.0,Not Verified,home_improvement,15.47,no,yes,13.0,0.0,no,0.764705882353,f,Fully Paid,0
207770,14400.0,eq,36,472.4,B,6.0,RENT,48000.0,Not Verified,debt_consolidation,19.61,no,no,12.0,0.0,no,0.6,f,Fully Paid,0
207771,8000.0,eq,36,273.78,B,10.0,RENT,40820.0,Not Verified,debt_consolidation,17.87,no,yes,13.0,0.0,no,0.928571428571,f,Charged Off,1
207772,17500.0,less,36,545.33,A,4.0,RENT,52000.0,Verified,wedding,7.31,no,no,11.0,0.0,no,0.647058823529,f,Fully Paid,0
207773,16000.0,eq,36,560.94,C,6.0,MORTGAGE,88000.0,Not Verified,debt_consolidation,16.46,no,yes,20.0,0.0,no,0.526315789474,f,Fully Paid,0
207774,9350.0,eq,36,291.36,A,4.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,19.02,no,yes,9.0,0.0,no,0.36,f,Fully Paid,0
207775,8000.0,less,36,278.54,C,10.0,RENT,39686.3,Verified,debt_consolidation,31.99,yes,yes,14.0,0.0,no,0.7,f,Fully Paid,0
207776,4025.0,eq,36,125.95,A,10.0,MORTGAGE,42000.0,Verified,debt_consolidation,30.74,no,no,10.0,0.0,no,0.47619047619,f,Charged Off,1
207777,11100.0,eq,36,369.32,B,10.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,25.93,no,no,15.0,0.0,no,0.454545454545,f,Fully Paid,0
207778,30000.0,eq,36,938.71,A,7.0,RENT,108000.0,Verified,debt_consolidation,15.08,no,no,10.0,0.0,no,0.47619047619,f,Fully Paid,0
207779,9900.0,eq,36,308.5,A,10.0,MORTGAGE,183000.0,Not Verified,credit_card,7.84,no,yes,9.0,0.0,no,0.310344827586,f,Fully Paid,0
207781,8400.0,eq,36,288.45,C,1.0,RENT,80000.0,Not Verified,wedding,18.65,yes,yes,12.0,0.0,no,0.413793103448,f,Fully Paid,0
207782,10500.0,eq,36,378.39,D,5.0,MORTGAGE,55000.0,Source Verified,credit_card,12.33,no,yes,9.0,0.0,no,0.75,f,Fully Paid,0
207783,4500.0,eq,36,142.89,A,4.0,OWN,35000.0,Not Verified,debt_consolidation,8.8,no,yes,10.0,0.0,no,0.416666666667,f,Fully Paid,0
207784,4500.0,eq,36,156.68,C,1.0,MORTGAGE,40000.0,Source Verified,wedding,3.48,no,no,6.0,0.0,no,0.6,f,Fully Paid,0
207785,16000.0,eq,60,437.28,E,10.0,RENT,87600.0,Verified,debt_consolidation,19.43,no,yes,8.0,0.0,no,0.275862068966,f,Fully Paid,0
207786,3000.0,eq,36,93.88,A,6.0,RENT,25000.0,Verified,medical,26.98,no,yes,14.0,0.0,no,0.777777777778,f,Charged Off,1
207787,10000.0,less,36,337.47,B,3.0,RENT,115413.36,Not Verified,debt_consolidation,14.57,no,no,8.0,0.0,no,0.615384615385,f,Fully Paid,0
207788,21000.0,eq,36,708.69,B,7.0,MORTGAGE,95000.0,Verified,debt_consolidation,18.44,no,no,10.0,1.0,yes,0.555555555556,f,Fully Paid,0
207789,11200.0,eq,36,367.42,B,4.0,OWN,60000.0,Not Verified,debt_consolidation,23.44,no,yes,15.0,0.0,no,0.714285714286,f,Fully Paid,0
207790,11500.0,less,36,394.89,C,7.0,MORTGAGE,47000.0,Verified,debt_consolidation,23.98,no,no,15.0,0.0,no,0.9375,f,Fully Paid,0
207792,6075.0,eq,36,184.9,A,6.0,OWN,22000.0,Not Verified,debt_consolidation,9.55,no,no,11.0,0.0,no,0.611111111111,f,Fully Paid,0
207793,2325.0,eq,36,73.83,A,3.0,RENT,20849.82,Not Verified,debt_consolidation,12.55,no,no,6.0,0.0,no,0.545454545455,f,Fully Paid,0
207794,17000.0,eq,36,565.62,B,10.0,RENT,66000.0,Not Verified,debt_consolidation,26.35,no,no,17.0,0.0,no,0.607142857143,f,Charged Off,1
207795,8250.0,eq,36,287.25,C,10.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,20.13,no,no,7.0,1.0,yes,0.466666666667,f,Charged Off,1
207796,10000.0,eq,36,360.38,D,1.0,RENT,55000.0,Not Verified,debt_consolidation,27.34,no,no,13.0,0.0,no,0.684210526316,f,Fully Paid,0
207797,8000.0,eq,36,262.45,B,2.0,OWN,24000.0,Not Verified,debt_consolidation,17.85,no,no,6.0,0.0,no,0.4,f,Fully Paid,0
207798,3700.0,eq,36,134.68,D,10.0,MORTGAGE,46650.0,Verified,debt_consolidation,21.27,no,yes,12.0,0.0,no,0.923076923077,f,Fully Paid,0
207799,10000.0,less,36,337.47,B,10.0,RENT,63000.0,Not Verified,debt_consolidation,18.42,no,yes,10.0,0.0,no,0.344827586207,f,Fully Paid,0
207800,10000.0,less,36,332.72,B,4.0,RENT,80000.0,Not Verified,credit_card,19.14,no,no,17.0,0.0,no,0.944444444444,f,Fully Paid,0
207801,12000.0,eq,36,432.45,D,10.0,OWN,40000.0,Not Verified,debt_consolidation,24.48,no,no,12.0,0.0,no,0.75,f,Charged Off,1
207802,6000.0,eq,36,210.36,C,1.0,RENT,50000.0,Verified,debt_consolidation,34.71,no,yes,14.0,0.0,no,0.451612903226,f,Charged Off,1
207803,13000.0,eq,36,420.46,B,5.0,MORTGAGE,70224.0,Verified,debt_consolidation,30.9,no,yes,19.0,0.0,no,0.791666666667,f,Fully Paid,0
207804,18000.0,less,36,626.72,C,10.0,RENT,80000.0,Verified,debt_consolidation,31.04,no,no,21.0,0.0,no,0.617647058824,f,Fully Paid,0
207805,26000.0,eq,36,892.8,C,2.0,MORTGAGE,98000.0,Verified,debt_consolidation,9.13,no,no,14.0,0.0,no,0.666666666667,f,Fully Paid,0
207806,9750.0,eq,36,351.37,D,1.0,RENT,30000.0,Source Verified,credit_card,24.2,no,yes,10.0,0.0,no,0.714285714286,f,Charged Off,1
207807,3000.0,eq,36,98.42,B,10.0,RENT,55000.0,Not Verified,credit_card,25.46,no,no,20.0,0.0,no,0.47619047619,f,Fully Paid,0
207808,14675.0,eq,36,488.27,B,4.0,MORTGAGE,80000.0,Not Verified,home_improvement,15.69,yes,no,9.0,0.0,no,0.529411764706,f,Fully Paid,0
207809,12500.0,eq,36,404.28,B,5.0,RENT,48250.0,Not Verified,debt_consolidation,13.27,no,no,17.0,0.0,no,0.68,f,Fully Paid,0
207810,26000.0,eq,60,695.95,E,5.0,RENT,65000.0,Verified,debt_consolidation,21.18,no,yes,10.0,0.0,no,0.454545454545,f,Fully Paid,0
207811,30000.0,less,36,1081.12,D,2.0,RENT,84000.0,Verified,debt_consolidation,29.08,no,no,18.0,0.0,no,0.5625,f,Fully Paid,0
207812,18800.0,eq,36,645.56,C,10.0,RENT,60000.0,Verified,credit_card,29.38,no,no,9.0,0.0,no,0.6,f,Fully Paid,0
207814,27575.0,less,60,628.97,B,9.0,MORTGAGE,70000.0,Verified,debt_consolidation,28.63,no,yes,11.0,0.0,no,0.458333333333,f,Fully Paid,0
207815,13000.0,eq,36,486.38,E,1.0,RENT,50000.0,Not Verified,debt_consolidation,17.09,no,no,13.0,0.0,no,0.764705882353,f,Fully Paid,0
207816,10000.0,eq,36,332.72,B,9.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,13.67,no,yes,12.0,0.0,no,0.666666666667,f,Fully Paid,0
207817,3000.0,eq,36,93.88,A,2.0,MORTGAGE,41000.0,Not Verified,other,20.84,no,yes,7.0,0.0,no,0.875,f,Fully Paid,0
207818,25000.0,eq,36,808.56,B,3.0,MORTGAGE,87000.0,Source Verified,debt_consolidation,11.59,no,no,9.0,0.0,no,0.5,f,Fully Paid,0
207819,9600.0,eq,36,323.98,B,1.0,RENT,45000.0,Source Verified,credit_card,7.69,no,no,4.0,0.0,no,0.307692307692,f,Fully Paid,0
207820,5000.0,eq,36,182.0,D,4.0,RENT,72500.0,Not Verified,medical,15.74,no,yes,14.0,0.0,no,0.636363636364,f,Charged Off,1
207821,7200.0,eq,36,263.02,D,6.0,RENT,38013.0,Not Verified,debt_consolidation,6.06,no,no,9.0,0.0,no,0.473684210526,f,Fully Paid,0
207822,12000.0,eq,36,420.71,C,10.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,20.68,no,yes,6.0,0.0,no,0.2,f,Fully Paid,0
207823,22100.0,less,36,826.85,E,6.0,RENT,55800.0,Verified,debt_consolidation,19.94,no,no,11.0,0.0,no,0.34375,f,Fully Paid,0
207824,13150.0,eq,36,417.56,A,5.0,MORTGAGE,52713.0,Verified,credit_card,22.7,no,yes,12.0,0.0,no,0.3,f,Fully Paid,0
207825,11525.0,eq,60,279.05,C,4.0,RENT,33000.0,Verified,debt_consolidation,15.75,no,yes,15.0,0.0,no,0.714285714286,f,Fully Paid,0
207826,26400.0,less,36,838.29,A,10.0,MORTGAGE,174000.0,Verified,other,5.98,no,yes,9.0,0.0,no,0.473684210526,f,Fully Paid,0
207827,14125.0,less,36,505.5,C,4.0,MORTGAGE,39000.0,Verified,debt_consolidation,29.29,no,yes,23.0,0.0,no,0.589743589744,f,Fully Paid,0
207828,7125.0,eq,36,233.74,B,8.0,MORTGAGE,42000.0,Not Verified,home_improvement,14.34,no,yes,3.0,0.0,no,0.6,f,Fully Paid,0
207829,12000.0,eq,36,404.97,B,5.0,RENT,70000.0,Not Verified,debt_consolidation,26.91,no,yes,9.0,0.0,no,0.321428571429,f,Fully Paid,0
207830,11000.0,eq,36,365.99,B,5.0,RENT,36000.0,Not Verified,credit_card,12.98,no,no,9.0,0.0,no,0.75,f,Fully Paid,0
207831,25975.0,eq,60,709.89,E,5.0,OWN,80000.0,Verified,home_improvement,19.76,no,no,5.0,0.0,no,0.454545454545,f,Charged Off,1
207832,10000.0,eq,36,307.04,A,1.0,RENT,68000.0,Not Verified,debt_consolidation,24.98,no,no,21.0,0.0,no,0.617647058824,f,Fully Paid,0
207833,9050.0,eq,36,301.11,B,10.0,RENT,82000.0,Not Verified,credit_card,14.22,no,yes,13.0,0.0,no,0.448275862069,f,Fully Paid,0
207834,7000.0,eq,36,219.04,A,10.0,MORTGAGE,102000.0,Verified,home_improvement,11.32,no,no,8.0,1.0,yes,0.470588235294,f,Fully Paid,0
207835,16000.0,eq,36,500.65,A,6.0,RENT,40000.0,Not Verified,debt_consolidation,24.81,no,no,10.0,0.0,no,0.333333333333,f,Fully Paid,0
207836,4800.0,eq,36,164.83,C,6.0,RENT,45000.0,Not Verified,credit_card,13.1,yes,no,14.0,0.0,no,0.424242424242,f,Fully Paid,0
207837,15600.0,eq,36,535.68,C,10.0,RENT,65000.0,Not Verified,credit_card,16.52,yes,no,11.0,0.0,no,0.34375,f,Fully Paid,0
207838,10000.0,eq,36,348.18,C,9.0,RENT,52000.0,Verified,debt_consolidation,14.03,no,yes,7.0,0.0,no,0.411764705882,f,Charged Off,1
207839,27000.0,eq,36,940.07,C,10.0,MORTGAGE,68000.0,Source Verified,credit_card,14.35,no,no,12.0,0.0,no,0.428571428571,f,Fully Paid,0
207840,8975.0,eq,36,307.14,B,3.0,OWN,42000.0,Not Verified,home_improvement,21.49,no,yes,12.0,0.0,no,0.75,f,Charged Off,1
207841,14125.0,eq,36,528.47,E,5.0,MORTGAGE,36000.0,Verified,credit_card,18.43,no,no,24.0,0.0,no,0.8,f,Fully Paid,0
207842,18225.0,eq,60,513.25,F,9.0,RENT,60000.0,Verified,debt_consolidation,17.22,no,no,6.0,0.0,no,0.333333333333,f,Fully Paid,0
